_id	title	degree	betweenness	closeness_cent	eigen_cent
B07PYGPZZF	RFID Blocking Porta Carte di Credito	0.00173058672472506	0.07422796030841128	0.06014637301616805	8.189359742856502e-06
B07PBFJTZG	Willful Cuffie Bluetooth 5.0	0.0011165075643387483	0.039223484624440974	0.05785127432587485	4.164268270654698e-06
B07P24R81S	Gfone 8 Set di strumenti per manicure per unghie da 8 pezzi 	0.002121364372243622	0.04827175729389795	0.05776220190896246	0.00023511111575733957
B07NQ7JJKJ	Feob Orologio Fitness Tracker Pressione Sanguigna Cardiofrequenzimetro da Polso 	0.00022330151286774968	0.014724619529578382	0.057703112071557754	1.211980074205419e-06
B07GFT2NS8	Rolsac - Cagliplast Rotolo con Scatola Esterna	0.0014514598336403729	0.04552866234072534	0.057644143006580634	4.4262749292120474e-05
